,barometric_pressure,humidity,temperature,wind_direction,wind_speed,solar_radiation
533,30.38,55.0,46.0,186.34,7.87,1.22
534,30.38,56.0,46.0,159.97,6.75,1.21
535,30.38,57.0,47.0,170.61,4.5,1.18
536,30.39,58.0,47.0,171.98,3.37,1.24
537,30.38,58.0,47.0,177.67,6.75,1.22
538,30.39,58.0,47.0,165.64,5.62,1.24
539,30.38,58.0,47.0,181.39,4.5,1.26
540,30.38,58.0,47.0,156.71,3.37,1.18
541,30.39,58.0,47.0,156.31,7.87,1.24
542,30.39,59.0,47.0,168.46,4.5,1.19
543,30.39,59.0,47.0,172.8,5.62,1.2
544,30.39,60.0,47.0,158.68,5.62,1.24
545,30.39,60.0,47.0,167.47,6.75,1.23
546,30.39,60.0,47.0,165.89,5.62,1.25
547,30.39,62.0,47.0,163.06,5.62,1.23
548,30.39,64.0,47.0,154.2,2.25,1.2
549,30.39,64.0,47.0,190.87,6.75,1.24
550,30.39,66.0,47.0,168.77,4.5,1.24
551,30.4,65.0,47.0,183.32,5.62,1.23
552,30.4,68.0,47.0,170.4,4.5,1.2
553,30.4,70.0,48.0,186.06,5.62,1.21
554,30.4,69.0,48.0,152.34,5.62,1.22
555,30.4,71.0,48.0,171.74,5.62,1.25
556,30.4,73.0,48.0,164.9,6.75,1.18
557,30.4,76.0,48.0,193.66,5.62,1.22
558,30.4,76.0,48.0,183.44,5.62,1.21
559,30.4,77.0,48.0,169.53,5.62,1.25
560,30.41,77.0,48.0,170.89,5.62,1.23
561,30.41,77.0,48.0,180.16,5.62,1.23
562,30.41,78.0,48.0,159.54,5.62,1.22
563,30.41,78.0,48.0,160.62,5.62,1.23
564,30.41,78.0,48.0,179.43,5.62,1.23
565,30.41,78.0,48.0,177.17,5.62,1.19
566,30.41,78.0,48.0,176.09,3.37,1.22
567,30.41,78.0,48.0,170.4,6.75,1.22
568,30.41,78.0,49.0,181.25,4.5,1.22
569,30.41,77.0,49.0,183.79,7.87,1.22
570,30.41,78.0,49.0,166.36,4.5,1.22
571,30.42,77.0,49.0,168.56,5.62,1.23
572,30.42,76.0,50.0,165.295,5.62,1.22
573,30.42,75.0,50.0,162.03,5.62,1.21
574,30.42,75.0,50.0,121.92,2.25,1.22
575,30.42,75.0,49.0,148.94,6.75,1.21
576,30.42,75.0,50.0,167.24,5.62,1.24
577,30.42,74.0,50.0,169.78,5.62,1.23
578,30.42,74.0,50.0,183.28,4.5,1.22
579,30.42,74.0,50.0,159.15,6.75,1.21
580,30.42,73.0,50.0,176.24,4.5,1.24
581,30.42,74.0,50.0,158.44,6.75,1.23
582,30.42,75.0,50.0,161.04,7.87,1.23
583,30.43,75.0,50.0,145.97,6.75,1.24
584,30.43,77.0,50.0,168.62,7.87,1.19
585,30.43,79.0,50.0,160.36,5.62,1.22
586,30.43,79.0,50.0,149.44,4.5,1.22
587,30.43,81.0,50.0,147.81,9.0,1.23
588,30.43,82.0,51.0,161.97,5.62,1.2
589,30.43,84.0,51.0,169.04,6.75,1.22
590,30.43,86.0,51.0,167.45,5.62,1.2
591,30.43,88.0,50.0,163.91,6.75,1.23
592,30.43,89.0,50.0,142.26,10.12,1.22
593,30.43,89.0,50.0,161.97,12.37,1.23
594,30.43,87.0,51.0,159.7,9.0,1.23
595,30.44,85.0,51.0,78.09,5.62,1.22
596,30.43,77.0,51.0,88.77,4.5,1.23
597,30.43,75.0,51.0,130.36,4.5,1.21
598,30.43,75.0,51.0,162.76,4.5,1.21
599,30.43,73.0,51.0,146.94,7.87,1.2
600,30.43,71.0,51.0,116.25,3.37,1.2
601,30.43,71.0,51.0,144.4,3.37,1.21
602,30.43,68.0,51.0,148.71,7.87,1.22
603,30.43,66.0,51.0,153.22,5.62,1.21
604,30.43,67.0,51.0,179.54,5.62,1.24
605,30.43,69.0,51.0,180.65,2.25,1.2
606,30.43,72.0,51.0,157.82,3.37,1.22
607,30.44,67.0,51.0,135.43,5.62,1.21
608,30.43,67.0,51.0,100.03,2.25,1.25
609,30.43,68.0,51.0,112.05,6.75,1.25
610,30.43,70.0,51.0,151.33,9.0,1.23
611,30.43,75.0,51.0,138.72,6.75,1.23
612,30.43,73.0,51.0,159.9,7.87,1.23
613,30.43,68.0,52.0,105.34,4.5,1.18
614,30.43,67.0,52.0,127.43,5.62,1.24
615,30.43,67.0,52.0,120.88,7.87,1.23
616,30.43,65.0,52.0,88.97,2.25,1.2
617,30.42,65.0,52.0,111.28,4.5,1.23
618,30.42,66.0,52.0,140.23,5.62,1.23
619,30.42,65.0,52.0,160.04,6.75,1.23
620,30.42,66.0,52.0,139.86,10.12,1.23
621,30.41,67.0,52.0,122.69,6.75,1.21
622,30.41,66.0,52.0,152.68,1.12,1.24
623,30.41,69.0,53.0,162.52,5.62,1.22
624,30.41,68.0,53.0,103.2,6.75,1.22
625,30.41,69.0,53.0,128.17,5.62,1.23
626,30.41,70.0,53.0,96.22,6.75,1.21
627,30.41,73.0,53.0,109.76,6.75,1.27
628,30.41,70.0,53.0,97.28,6.75,1.24
629,30.4,71.0,53.0,189.66,1.12,1.2
630,30.4,71.0,53.0,119.71,4.5,1.24
631,30.4,72.0,53.0,116.54,4.5,1.2
632,30.4,77.0,52.0,144.9,4.5,1.25
633,30.39,82.0,52.0,137.32,6.75,1.25
634,30.39,88.0,52.0,73.0,3.37,1.2
635,30.39,93.0,52.0,118.46,4.5,1.24
636,30.39,93.0,53.0,89.91,1.12,1.2
637,30.39,91.0,53.0,76.58,5.62,1.25
638,30.39,93.0,52.0,68.07,2.25,1.23
639,30.39,94.0,52.0,105.92,2.25,1.24
640,30.39,94.0,52.0,128.5,4.5,1.23
641,30.39,94.0,53.0,75.55,2.25,1.27
642,30.39,93.0,53.0,89.11,3.37,1.43
643,30.39,92.0,53.0,61.7,4.5,2.59
644,30.39,91.0,54.0,15.53,4.5,4.5
645,30.39,89.0,55.0,42.14,3.37,6.36
646,30.38,86.0,55.0,25.85,3.37,9.83
647,30.38,81.0,56.0,70.97,1.12,13.81
648,30.38,82.0,56.0,71.25,1.12,24.13
649,30.38,83.0,56.0,58.36,2.25,32.14
650,30.38,82.0,56.0,6.05,4.5,44.93
651,30.38,82.0,57.0,0.11,0.0,61.0
652,30.38,82.0,57.0,6.02,1.12,82.38
653,30.38,81.0,58.0,75.85,4.5,104.74
654,30.38,75.0,58.0,60.74,4.5,128.94
655,30.38,75.0,58.0,90.92,3.37,154.49
656,30.38,75.0,57.0,84.96,7.87,181.97
657,30.38,74.0,58.0,90.66,5.62,210.59
658,30.38,79.0,58.0,83.12,4.5,238.19
659,30.38,80.0,58.0,31.83,4.5,273.59
660,30.38,80.0,58.0,73.56,4.5,297.07
661,30.38,76.0,58.0,52.53,5.62,314.43
662,30.38,77.0,58.0,354.71,4.5,341.61
663,30.38,78.0,59.0,25.13,9.0,406.32
664,30.38,73.0,59.0,12.59,10.12,378.69
665,30.37,75.0,59.0,44.49,6.75,398.82
666,30.37,76.0,59.0,27.26,5.62,417.96
667,30.37,75.0,59.0,35.79,4.5,444.47
668,30.37,71.0,59.0,43.49,7.87,462.34
669,30.37,72.0,59.0,54.85,5.62,479.26
670,30.37,68.0,60.0,38.26,5.62,502.5
671,30.37,71.0,60.0,39.37,10.12,521.83
672,30.38,60.0,61.0,38.24,4.5,539.84
673,30.38,63.0,61.0,29.55,7.87,563.11
674,30.37,65.0,61.0,99.56,2.25,580.41
675,30.37,60.0,61.0,7.47,7.87,601.63
676,30.37,62.0,61.0,40.57,6.75,618.37
677,30.37,63.0,61.0,19.62,5.62,639.19
678,30.37,62.0,61.0,57.08,6.75,657.19
679,30.37,60.0,61.0,54.92,5.62,675.59
680,30.37,68.0,61.0,27.95,3.37,691.73
681,30.37,64.0,61.0,50.515,4.495,708.72
682,30.37,60.0,61.0,73.08,5.62,725.71
683,30.37,63.0,62.0,37.92,5.62,738.91
684,30.37,64.0,62.0,18.1,4.5,755.95
685,30.38,60.0,62.0,59.21,4.5,768.89
686,30.37,62.0,62.0,81.98,6.75,780.58
687,30.37,56.0,62.0,12.69,4.5,798.77
688,30.38,57.0,62.0,340.34,7.87,812.82
689,30.38,59.0,62.0,21.61,7.87,825.33
690,30.38,60.0,62.0,2.33,5.62,842.62
691,30.38,60.0,63.0,28.66,11.25,851.79
692,30.38,59.0,63.0,51.58,7.87,869.31
693,30.38,58.0,62.0,137.12,5.62,882.14
694,30.38,60.0,63.0,23.91,12.37,893.68
695,30.38,59.0,63.0,49.07,11.25,904.81
696,30.39,57.0,63.0,8.87,5.62,914.27
697,30.38,61.0,63.0,68.21,7.87,925.33
698,30.39,59.0,62.0,269.81,4.5,934.09
699,30.39,57.0,63.0,36.16,6.75,943.28
700,30.39,59.0,63.0,51.28,9.0,951.22
701,30.39,56.0,63.0,96.24,9.0,962.51
702,30.39,58.0,64.0,35.49,13.5,969.73
703,30.39,54.0,64.0,15.16,6.75,979.64
704,30.39,55.0,63.0,23.95,5.62,987.88
705,30.39,55.0,64.0,1.28,3.37,995.36
706,30.39,55.0,63.0,39.99,5.62,1000.69
707,30.39,53.0,63.0,32.01,6.75,1007.72
708,30.4,56.0,63.0,55.92,13.5,1009.68
709,30.4,55.0,63.0,17.42,6.75,1012.96
710,30.39,55.0,64.0,84.77,6.75,1014.42
711,30.4,53.0,64.0,30.74,11.25,1018.59
712,30.4,53.0,64.0,33.64,10.12,1021.35
713,30.4,52.0,64.0,26.38,13.5,1025.7
714,30.4,49.0,63.0,57.98,6.75,1026.5
715,30.4,51.0,63.0,359.93,4.5,1029.3
716,30.4,56.0,63.0,35.44,7.87,1026.44
717,30.4,53.0,63.0,6.47,5.62,1025.65
718,30.4,54.0,63.0,183.2,6.745,1026.0
719,30.4,56.0,63.0,359.93,7.87,1027.27
720,30.4,53.0,64.0,355.12,12.37,1021.34
721,30.4,51.0,64.0,54.4,5.62,1021.43
722,30.41,52.0,64.0,14.61,5.62,1017.75
723,30.41,52.0,64.0,36.19,4.5,1017.9
724,30.41,51.0,64.0,37.32,10.12,1013.63
725,30.41,51.0,64.0,31.73,10.12,1008.62
726,30.41,50.0,64.0,359.92,5.62,1003.03
727,30.41,51.0,64.0,31.56,10.12,999.55
728,30.42,51.0,64.0,31.75,7.87,990.23
729,30.42,50.0,64.0,27.02,12.37,983.03
730,30.42,51.0,64.0,19.9,10.12,979.47
731,30.42,52.0,64.0,37.54,5.62,971.99
732,30.42,53.0,64.0,0.12,5.62,963.55
733,30.42,53.0,64.0,170.18,5.62,954.68
734,30.42,52.0,63.0,31.49,11.25,945.02
735,30.42,51.0,64.0,32.77,7.87,937.88
736,30.42,50.0,64.0,30.44,7.87,927.39
737,30.42,52.0,64.0,31.26,7.87,917.65
738,30.42,50.0,64.0,53.87,5.62,907.2
739,30.42,51.0,63.0,46.26,2.25,898.15
740,30.42,52.0,63.0,9.55,4.5,883.59
741,30.42,53.0,62.0,76.78,4.5,871.54
742,30.42,52.0,62.0,11.51,7.87,860.3
743,30.42,52.0,63.0,50.15,6.75,844.12
744,30.42,52.0,62.0,139.5,4.5,831.86
745,30.42,54.0,62.0,26.02,5.62,818.22
746,30.43,54.0,62.0,352.03,4.5,805.71
747,30.43,54.0,62.0,339.78,2.25,792.03
748,30.42,54.0,62.0,61.32,5.62,776.64
749,30.43,54.0,62.0,71.19,6.75,761.38
750,30.42,54.0,62.0,35.49,2.25,744.78
751,30.42,53.0,62.0,32.29,4.5,730.74
752,30.42,54.0,62.0,64.24,6.75,713.44
753,30.42,52.0,62.0,12.6,3.37,694.68
754,30.42,54.0,62.0,36.2,4.5,679.66
755,30.42,55.0,61.0,359.92,5.62,662.26
756,30.42,55.0,61.0,33.73,9.0,642.27
757,30.42,56.0,61.0,55.33,4.5,623.85
758,30.42,56.0,61.0,72.33,5.62,605.51
759,30.42,57.0,61.0,55.57,6.75,587.31
760,30.42,57.0,60.0,109.91,4.5,567.0
761,30.42,58.0,60.0,104.5,3.37,547.21
762,30.41,59.0,60.0,42.17,7.87,525.23
763,30.41,60.0,60.0,74.08,5.62,506.22
764,30.41,61.0,60.0,97.72,3.37,484.69
765,30.41,63.0,59.0,70.01,1.12,465.71
766,30.41,62.0,59.0,55.89,6.75,446.9
767,30.41,64.0,59.0,80.52,3.37,426.1
768,30.41,66.0,58.0,114.91,2.25,404.77
769,30.41,68.0,58.0,105.99,3.37,384.0
770,30.4,70.0,57.0,16.41,4.5,362.68
771,30.4,74.0,56.0,122.53,2.25,340.39
772,30.4,78.0,54.0,114.74,3.37,319.65
773,30.4,80.0,53.0,141.69,5.62,295.67
774,30.4,82.0,52.0,162.19,4.5,269.87
775,30.4,83.0,51.0,156.29,5.62,242.36
776,30.39,85.0,50.0,150.1,4.5,214.39
777,30.39,86.0,49.0,169.42,5.62,160.24
778,30.39,86.0,48.0,168.51,5.62,23.47
779,30.39,87.0,48.0,155.47,5.62,21.98
780,30.39,87.0,47.0,171.38,5.62,20.93
781,30.39,87.0,47.0,185.45,6.75,19.82
782,30.39,87.0,47.0,172.69,7.87,18.65
783,30.38,87.0,46.0,195.59,6.75,17.21
784,30.38,87.0,46.0,189.89,6.75,15.65
785,30.38,87.0,46.0,192.26,5.62,13.91
786,30.38,87.0,46.0,189.68,7.87,11.87
787,30.38,86.0,46.0,189.87,7.87,9.69
788,30.38,86.0,46.0,185.96,4.5,7.27
789,30.38,86.0,46.0,187.6,6.75,5.17
790,30.38,85.0,46.0,187.14,6.75,3.05
791,30.38,85.0,46.0,185.37,6.75,1.69
792,30.38,85.0,46.0,186.935,7.31,1.445
793,30.38,84.0,46.0,188.5,7.87,1.2
794,30.38,84.0,46.0,189.81,7.87,1.22
795,30.38,84.0,46.0,190.4,7.87,1.21
796,30.37,84.0,46.0,186.28,9.0,1.2
797,30.38,84.0,46.0,184.25,9.0,1.21
798,30.37,84.0,46.0,196.6,7.87,1.24
799,30.37,84.0,46.0,188.73,7.87,1.2
800,30.37,85.0,46.0,187.27,9.0,1.2
801,30.37,85.0,46.0,191.32,9.0,1.22
802,30.37,85.0,46.0,187.04,5.62,1.23
803,30.37,84.0,46.0,189.8,5.62,1.22
804,30.37,84.0,46.0,175.22,5.62,1.2
805,30.37,84.0,46.0,189.17,6.75,1.23
806,30.37,84.0,46.0,194.28,7.87,1.23
807,30.37,84.0,46.0,190.57,7.87,1.21
808,30.37,84.0,46.0,182.87,6.75,1.21
809,30.37,84.0,46.0,191.63,6.75,1.22
810,30.37,84.0,46.0,192.17,6.75,1.21
811,30.37,84.0,46.0,187.33,6.75,1.21
812,30.37,84.0,46.0,182.58,4.5,1.2
813,30.37,84.0,46.0,192.3,5.62,1.23
814,30.37,84.0,47.0,191.24,5.62,1.22
815,30.37,84.0,47.0,189.47,5.62,1.23
816,30.37,84.0,47.0,175.34,4.5,1.21
817,30.37,84.0,46.0,171.0,5.62,1.23
818,30.37,84.0,46.0,186.46,5.62,1.22
819,30.37,84.0,46.0,170.05,4.5,1.22
820,30.37,84.0,47.0,187.24,6.75,1.18
821,30.37,84.0,47.0,181.58,6.75,1.2
822,30.37,84.0,47.0,192.97,6.75,1.22
823,30.37,84.0,47.0,160.03,5.62,1.2
824,30.37,85.0,47.0,185.74,6.75,1.27
825,30.37,85.0,47.0,176.62,4.5,1.24
826,30.37,85.0,47.0,176.95,5.62,1.27
827,30.37,85.0,47.0,187.04,5.62,1.26
828,30.37,85.0,47.0,178.66,4.5,1.28
829,30.37,84.0,48.0,182.48,5.62,1.24
830,30.37,84.0,48.0,148.55,5.62,1.29
831,30.37,84.0,48.0,171.57,4.5,1.28
832,30.38,85.0,48.0,189.6,6.75,1.25
833,30.38,85.0,48.0,178.33,5.62,1.26
834,30.38,85.0,48.0,178.33,4.5,1.26
835,30.38,85.0,48.0,177.29,5.62,1.27
836,30.38,86.0,48.0,146.94,4.5,1.32
837,30.38,86.0,47.0,174.64,5.62,1.27
838,30.38,87.0,48.0,183.53,7.87,1.27
839,30.38,86.0,48.0,185.82,6.75,1.28
840,30.38,86.0,48.0,185.19,7.87,1.3
841,30.38,87.0,48.0,185.37,7.87,1.27
842,30.38,87.0,48.0,186.36,7.87,1.24
843,30.38,87.0,48.0,184.18,5.62,1.31
844,30.38,88.0,48.0,189.84,6.75,1.26
845,30.39,88.0,48.0,188.96,5.62,1.23
846,30.39,88.0,48.0,171.49,4.5,1.27
847,30.39,89.0,48.0,179.44,5.62,1.31
848,30.39,89.0,48.0,187.36,5.62,1.26
849,30.39,89.0,48.0,182.365,5.62,1.26
850,30.39,89.0,48.0,177.37,5.62,1.26
851,30.39,89.0,48.0,185.67,5.62,1.27
852,30.39,89.0,48.0,171.18,4.5,1.26
853,30.39,89.0,48.0,187.64,7.87,1.24
854,30.39,89.0,49.0,187.0,6.75,1.26
855,30.4,89.0,49.0,180.05,5.62,1.25
856,30.4,89.0,49.0,188.22,6.75,1.24
857,30.4,89.0,49.0,187.61,6.75,1.27
858,30.4,89.0,49.0,182.03,5.62,1.27
859,30.4,89.0,49.0,175.81,4.495,1.265
860,30.4,89.0,49.0,172.7,3.9325,1.2625
861,30.4,89.0,49.0,169.59,3.37,1.26
862,30.4,89.0,49.0,184.15,6.75,1.23
863,30.4,89.0,49.0,185.04,5.62,1.22
864,30.4,89.0,49.0,178.36,4.5,1.23
865,30.4,90.0,49.0,177.36,4.5,1.23
866,30.4,90.0,49.0,178.04,4.5,1.23
867,30.4,90.0,49.0,176.62,4.5,1.23
868,30.4,90.0,49.0,178.545,4.5,1.225
869,30.41,89.0,49.0,180.47,4.5,1.22
870,30.41,89.0,50.0,169.69,4.5,1.23
871,30.41,89.0,50.0,174.97,3.37,1.22
872,30.41,89.0,50.0,167.05,4.5,1.27
873,30.41,88.0,50.0,159.49,2.25,1.3
874,30.41,88.0,50.0,166.48,4.5,1.28
875,30.41,88.0,50.0,164.35,4.5,1.24
876,30.41,88.0,50.0,167.11,4.5,1.29
877,30.41,89.0,50.0,178.27,6.75,1.23
878,30.41,89.0,50.0,179.76,4.5,1.25
879,30.41,89.0,50.0,187.54,6.75,1.28
880,30.41,90.0,50.0,176.06,7.87,1.26
881,30.41,91.0,50.0,181.79,5.62,1.26
882,30.41,91.0,50.0,182.98,5.62,1.27
883,30.41,92.0,50.0,184.99,5.62,1.28
884,30.41,92.0,50.0,180.08,5.62,1.26
885,30.41,91.0,50.0,178.12,5.62,1.28
886,30.41,92.0,50.0,179.16,3.37,1.28
887,30.41,91.0,50.0,178.94,3.37,1.26
888,30.41,91.0,50.0,178.47,5.62,1.24
889,30.41,91.0,50.0,175.26,4.5,1.28
890,30.41,92.0,51.0,179.89,5.62,1.25
891,30.41,93.0,51.0,179.58,4.5,1.3
892,30.41,93.0,51.0,179.65,5.62,1.26
893,30.41,94.0,50.0,180.05,5.62,1.26
894,30.41,94.0,50.0,181.01,7.87,1.24
895,30.41,95.0,50.0,175.15,6.75,1.28
896,30.41,95.0,50.0,170.13,4.5,1.29
897,30.41,95.0,50.0,171.48,4.5,1.28
898,30.41,94.0,50.0,164.25,3.37,1.25
899,30.41,94.0,50.0,164.22,4.5,1.26
900,30.41,94.0,51.0,161.59,2.25,1.27
901,30.41,95.0,51.0,161.59,3.37,1.27
902,30.41,95.0,51.0,161.59,3.37,1.28
903,30.41,95.0,51.0,157.74,3.37,1.27
904,30.41,95.0,51.0,157.7,3.37,1.28
905,30.41,95.0,51.0,157.73,3.37,1.27
906,30.41,95.0,51.0,181.5,2.25,1.27
907,30.41,95.0,51.0,181.51,3.37,1.27
908,30.4,94.0,51.0,181.56,2.25,1.27
909,30.4,94.0,51.0,181.55,2.25,1.27
910,30.4,93.0,52.0,181.56,3.37,1.28
911,30.4,94.0,52.0,182.23,3.37,1.29
912,30.4,96.0,52.0,182.99,1.12,1.29
913,30.4,97.0,52.0,183.01,1.12,1.29
914,30.4,96.0,52.0,183.01,1.12,1.25
915,30.4,96.0,52.0,183.01,1.12,1.27
916,30.4,96.0,52.0,183.02,2.25,1.3
917,30.39,96.0,52.0,183.01,2.25,1.28
918,30.39,96.0,52.0,183.01,3.37,1.26
919,30.39,95.0,52.0,183.01,1.12,1.3
920,30.39,95.0,52.0,183.01,2.25,1.27
921,30.39,95.0,52.0,183.01,2.25,1.25
922,30.39,95.0,53.0,183.01,2.25,1.3
923,30.39,95.0,53.0,183.01,4.5,1.29
924,30.39,94.0,53.0,178.45,4.5,1.26
925,30.38,94.0,53.0,41.5,2.25,1.29
926,30.38,94.0,53.0,41.5,2.25,1.23
927,30.38,94.0,54.0,41.5,2.25,1.27
928,30.38,94.0,54.0,41.5,1.12,1.3
929,30.38,95.0,54.0,41.5,0.0,1.29
930,30.38,94.0,55.0,41.52,2.25,1.55
931,30.38,93.0,55.0,39.77,0.0,2.78
932,30.38,93.0,55.0,39.77,1.12,4.63
933,30.38,93.0,55.0,39.77,0.0,6.47
934,30.38,92.0,56.0,28.99,3.37,8.45
935,30.38,89.0,56.0,11.71,3.37,10.57
936,30.38,87.0,56.0,20.66,1.12,13.11
937,30.38,87.0,56.0,20.65,3.37,16.06
938,30.37,87.0,56.0,34.36,1.12,19.95
939,30.37,87.0,57.0,35.69,1.12,28.71
940,30.37,86.0,57.0,10.57,2.25,41.55
941,30.37,83.0,57.0,40.93,1.12,43.42
942,30.37,85.0,57.0,41.78,1.12,55.97
943,30.37,87.0,57.0,52.25,2.25,57.17
944,30.37,88.0,57.0,59.48,1.12,66.65
945,30.37,88.0,57.0,13.05,1.12,78.91
946,30.37,88.0,57.0,61.05,4.5,73.09
947,30.37,88.0,57.0,2.84,6.75,327.03
948,30.37,88.0,57.0,51.31,3.37,199.98
949,30.36,88.0,57.0,351.83,2.25,117.33
950,30.36,87.0,57.0,25.03,3.37,109.73
951,30.36,87.0,58.0,34.25,2.25,93.9
952,30.36,87.0,58.0,16.25,4.5,147.89
953,30.36,87.0,57.0,26.77,2.25,179.72
954,30.36,87.0,58.0,6.76,5.62,151.32
955,30.36,86.0,58.0,32.98,6.75,136.84
956,30.36,86.0,58.0,14.19,2.25,137.98
957,30.36,85.0,58.0,2.39,6.75,175.03
958,30.36,85.0,58.0,0.11,6.75,117.54
959,30.36,85.0,59.0,0.17,2.25,143.54
960,30.36,82.0,60.0,0.11,6.75,205.58
961,30.36,79.0,59.0,350.24,1.12,256.17
962,30.36,80.0,59.0,60.96,6.75,516.02
963,30.36,82.0,59.0,24.93,1.12,212.47
964,30.36,82.0,59.0,31.94,5.62,427.36
965,30.36,83.0,59.0,0.57,1.12,379.81
966,30.37,83.0,59.0,34.47,4.5,223.31
967,30.37,83.0,59.0,353.64,6.75,223.77
968,30.36,83.0,59.0,26.51,3.37,266.97
969,30.37,81.0,59.0,30.97,6.75,229.12
970,30.37,81.0,60.0,0.1,5.62,258.49
971,30.37,79.0,61.0,32.34,6.75,264.75
972,30.37,80.0,61.0,6.88,5.62,932.34
973,30.37,83.0,60.0,44.18,7.87,989.25
974,30.36,82.0,60.0,359.93,4.5,642.65
975,30.37,81.0,61.0,348.15,7.87,507.41
976,30.36,78.0,61.0,27.95,3.37,268.03
977,30.36,77.0,61.0,31.14,4.5,751.04
978,30.36,77.0,61.0,26.33,6.75,375.39
979,30.36,77.0,60.0,22.74,6.75,200.48
980,30.37,74.0,60.0,23.78,2.25,284.26
981,30.37,75.0,60.0,46.1,5.62,622.42
982,30.37,77.0,60.0,12.35,4.5,1021.37
983,30.37,77.0,60.0,45.28,5.62,330.28
984,30.37,78.0,59.0,2.85,3.37,325.24
985,30.37,81.0,59.0,0.11,4.5,311.73
986,30.37,81.0,59.0,19.28,4.5,306.01
987,30.37,83.0,59.0,359.84,4.5,293.37
988,30.37,79.0,59.0,37.64,7.87,227.36
989,30.37,81.0,59.0,1.05,2.25,136.09
990,30.37,82.0,59.0,4.13,3.37,161.71
991,30.37,82.0,60.0,0.62,4.5,170.98
992,30.38,83.0,60.0,27.22,5.62,189.56
993,30.38,79.0,60.0,12.01,4.5,243.04
994,30.38,82.0,60.0,348.56,4.5,479.91
995,30.38,81.0,60.0,55.65,5.62,355.71
996,30.39,79.0,60.0,32.8,4.5,262.32
997,30.39,82.0,60.0,11.4,3.37,267.67
998,30.39,80.0,60.0,5.97,5.62,331.66
999,30.39,81.0,60.0,6.53,9.0,263.4
1000,30.39,79.0,61.0,10.02,6.75,281.78
1001,30.39,78.0,61.0,0.1,1.12,251.31
1002,30.39,77.0,61.0,25.11,10.12,251.39
1003,30.39,76.0,61.0,26.11,9.0,349.41
1004,30.4,73.0,62.0,0.11,13.5,457.0
1005,30.4,71.0,64.0,1.36,11.25,417.61
1006,30.4,70.0,63.0,336.36,5.62,1065.45
1007,30.4,71.0,64.0,26.87,5.62,915.28
1008,30.4,71.0,63.0,22.55,5.62,698.48
1009,30.4,70.0,63.0,127.34,4.5,718.25
1010,30.4,71.0,63.0,348.92,5.62,900.41
1011,30.4,69.0,63.0,65.38,1.12,840.65
1012,30.4,69.0,63.0,13.13,9.0,1387.17
1013,30.4,70.0,62.0,351.19,5.62,1153.38
1014,30.4,66.0,62.0,83.55,6.75,1148.24
1015,30.4,67.0,63.0,336.46,6.75,669.1
1016,30.4,71.0,63.0,36.78,7.87,1136.31
1017,30.41,68.0,63.0,34.35,3.37,1298.4
1018,30.41,71.0,62.0,19.41,2.25,1148.18
1019,30.41,70.0,62.0,31.76,4.5,1146.34
1020,30.41,66.0,62.0,53.89,6.75,1011.93
1021,30.41,67.0,62.0,45.08,4.5,559.83
1022,30.41,71.0,61.0,44.53,7.87,1041.63
1023,30.41,71.0,60.0,0.11,4.5,1009.13
1024,30.41,70.0,60.0,0.36,6.75,940.05
1025,30.41,69.0,60.0,6.4,3.37,920.85
1026,30.41,71.0,60.0,16.93,3.37,905.51
1027,30.41,70.0,59.0,0.11,6.75,894.08
1028,30.41,70.0,59.0,9.045,6.185,884.725
1029,30.41,69.0,60.0,17.98,5.62,875.37
1030,30.41,70.0,60.0,324.63,3.37,860.83
1031,30.41,71.0,60.0,21.06,4.5,846.5
1032,30.41,71.0,59.0,23.17,4.5,832.09
1033,30.41,70.0,59.0,28.34,4.5,818.39
1034,30.41,74.0,59.0,3.46,2.25,804.03
1035,30.41,76.0,59.0,0.11,5.62,789.78
1036,30.41,78.0,59.0,9.12,5.62,775.25
1037,30.4,78.0,59.0,37.4,5.62,762.13
1038,30.4,78.0,60.0,10.93,5.62,746.41
1039,30.4,73.0,60.0,30.69,5.62,729.94
1040,30.4,72.0,59.0,0.12,6.75,714.11
1041,30.4,76.0,59.0,9.41,4.5,695.98
1042,30.4,79.0,58.0,30.46,4.5,679.58
1043,30.4,79.0,58.0,11.8,4.5,661.91
1044,30.4,79.0,58.0,14.39,2.25,644.63
1045,30.4,78.0,58.0,0.19,4.5,626.64
1046,30.4,78.0,58.0,36.04,4.5,608.33
1047,30.4,81.0,58.0,9.58,3.37,589.97
1048,30.4,76.0,59.0,56.26,5.62,570.94
1049,30.39,67.0,59.0,3.35,6.75,551.96
1050,30.39,65.0,59.0,60.54,1.12,532.48
1051,30.39,67.0,58.0,50.13,0.0,512.72
1052,30.39,72.0,57.0,31.17,2.25,492.85
1053,30.39,74.0,57.0,104.99,2.25,472.36
1054,30.39,79.0,56.0,97.78,1.12,451.12
1055,30.38,81.0,55.0,54.01,4.5,430.18
1056,30.38,83.0,54.0,43.27,4.5,409.64
1057,30.38,88.0,52.0,124.56,2.25,388.16
1058,30.38,93.0,50.0,160.38,5.62,366.43
1059,30.38,97.0,49.0,146.08,7.87,345.42
1060,30.38,97.0,49.0,157.65,7.87,323.83
1061,30.38,97.0,48.0,157.57,10.12,299.86
1062,30.38,97.0,48.0,152.08,4.5,198.71
1063,30.38,95.0,48.0,125.84,7.87,210.01
1064,30.38,94.0,48.0,90.79,3.37,122.09
1065,30.38,87.0,48.0,36.45,9.0,170.68
